city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletin_eid
ZHEJIANG_HANGZHOU,tertiary_gdp,2025,16997,,real,,https://tjgb.hongheiku.com/djs/69708.html,69708
ZHEJIANG_HANGZHOU,gdp_percapita,2025,181732,,real,,https://tjgb.hongheiku.com/djs/69708.html,69708
ZHEJIANG_HANGZHOU,fiscal_rev,2025,2693,,real,,https://tjgb.hongheiku.com/djs/69708.html,69708
ZHEJIANG_HANGZHOU,fixed_asset,2025,,,DATA_MISSING,"knife 669b-i batch2: bulletin 仅发增长% 无绝对值 (守红线-3, per 669a-2021 §2, 4 cities affected: 13 cells)",https://tjgb.hongheiku.com/djs/69708.html,69708
ZHEJIANG_HANGZHOU,retail,2025,9499,,real,,https://tjgb.hongheiku.com/djs/69708.html,69708
ZHEJIANG_HANGZHOU,trade,2025,9072,,real,,https://tjgb.hongheiku.com/djs/69708.html,69708
ZHEJIANG_NINGBO,gdp_total,2021,14594.9,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,gdp_growth,2021,8.2,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,primary_gdp,2021,356.1,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,secondary_gdp,2021,6997.2,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,tertiary_gdp,2021,7241.6,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,gdp_percapita,2021,153922,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,fiscal_rev,2021,1723.1,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,fixed_asset,2021,,,DATA_MISSING,"knife 669b-i batch2: bulletin 仅发增长% 无绝对值 (守红线-3, per 669a-2021 §2, 4 cities affected: 13 cells)",https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,retail,2021,4649.1,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,trade,2021,20531.2,,real,,https://tjgb.hongheiku.com/djs/23977.html,23977
ZHEJIANG_NINGBO,gdp_total,2022,15704.3,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,gdp_growth,2022,3.5,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,primary_gdp,2022,382.0,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,secondary_gdp,2022,7413.5,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,tertiary_gdp,2022,7908.8,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,gdp_percapita,2022,163911,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,fiscal_rev,2022,1680.2,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,fixed_asset,2022,,,DATA_MISSING,"knife 669b-i batch2: bulletin 仅发增长% 无绝对值 (守红线-3, per 669a-2021 §2, 4 cities affected: 13 cells)",https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,retail,2022,4896.7,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,trade,2022,24950.1,,real,,https://tjgb.hongheiku.com/djs/34936.html,34936
ZHEJIANG_NINGBO,gdp_total,2023,16452.8,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,gdp_growth,2023,5.5,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,primary_gdp,2023,383.8,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,secondary_gdp,2023,7540.5,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,tertiary_gdp,2023,8528.5,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,gdp_percapita,2023,170363,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,fiscal_rev,2023,1785.9,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,fixed_asset,2023,,,DATA_MISSING,"knife 669b-i batch2: bulletin 仅发增长% 无绝对值 (守红线-3, per 669a-2021 §2, 4 cities affected: 13 cells)",https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,retail,2023,5212.6,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,trade,2023,23984.5,,real,,https://tjgb.hongheiku.com/djs/45536.html,45536
ZHEJIANG_NINGBO,gdp_total,2024,18147.7,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,gdp_growth,2024,5.4,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
ZHEJIANG_NINGBO,primary_gdp,2024,451.1,,real,,https://tjgb.hongheiku.com/xjtjgb/xj2020/57318.html,57318
