city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid
SICHUAN_CHENGDU,retail,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/57761.html,57761
SICHUAN_CHENGDU,trade,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 trade 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/57761.html,57761
GUIZHOU_GUIYANG,gdp_total,2024,5777.41,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,gdp_growth,2024,2.8,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,primary_gdp,2024,215.17,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,secondary_gdp,2024,1740.41,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,tertiary_gdp,2024,3821.83,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,gdp_percapita,2024,88846,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,fiscal_rev,2024,472.05,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,fixed_asset,2024,,,DATA_MISSING,"669fix-b-2024: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,retail,2024,2588.58,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
GUIZHOU_GUIYANG,trade,2024,95.11,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/58090.html,58090
YUNNAN_KUNMING,gdp_total,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,gdp_growth,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,primary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,secondary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,tertiary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,gdp_percapita,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,fiscal_rev,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,fixed_asset,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,retail,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
YUNNAN_KUNMING,trade,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
XIZANG_LASA,gdp_total,2024,990.04,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,gdp_growth,2024,6.7,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,primary_gdp,2024,33.20,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,secondary_gdp,2024,386.57,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,tertiary_gdp,2024,570.27,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,gdp_percapita,2024,113563,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,fiscal_rev,2024,120.64,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,fixed_asset,2024,,,DATA_MISSING,"669fix-b-2024: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,retail,2024,459.36,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60539.html,60539
XIZANG_LASA,trade,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 trade 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/60539.html,60539
SHAANXI_XIAN,gdp_total,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,gdp_growth,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,primary_gdp,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 primary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,secondary_gdp,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,tertiary_gdp,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 tertiary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,gdp_percapita,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,fiscal_rev,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 fiscal_rev 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,fixed_asset,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 fixed_asset 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,retail,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
SHAANXI_XIAN,trade,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 trade 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/59301.html,59301
GANSU_LANZHOU,gdp_total,2024,3742.3,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,gdp_growth,2024,5.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,primary_gdp,2024,74.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,secondary_gdp,2024,1240.4,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,tertiary_gdp,2024,2427.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,gdp_percapita,2024,84460,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,fiscal_rev,2024,251.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,fixed_asset,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 fixed_asset 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,retail,2024,1842.4,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
GANSU_LANZHOU,trade,2024,95.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/57470.html,57470
QINGHAI_XINING,gdp_total,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,gdp_growth,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,primary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,secondary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,tertiary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,gdp_percapita,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,fiscal_rev,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,fixed_asset,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,retail,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
QINGHAI_XINING,trade,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
NINGXIA_YINCHUAN,gdp_total,2024,,,DATA_MISSING,669fix-b-2024: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,gdp_growth,2024,5.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,primary_gdp,2024,103.15,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,secondary_gdp,2024,1371.71,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,tertiary_gdp,2024,1464.66,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,gdp_percapita,2024,100966,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,fiscal_rev,2024,208.44,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,fixed_asset,2024,,,DATA_MISSING,"669fix-b-2024: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,retail,2024,855.27,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
NINGXIA_YINCHUAN,trade,2024,121.82,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/61220.html,61220
XINJIANG_WULUMUQI,gdp_total,2024,4502.16,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,gdp_growth,2024,5.3,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,primary_gdp,2024,32.47,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,secondary_gdp,2024,1327.33,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,tertiary_gdp,2024,3142.36,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,gdp_percapita,2024,109632,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,fiscal_rev,2024,371.3,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,fixed_asset,2024,,,DATA_MISSING,"669fix-b-2024: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,retail,2024,1232.31,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
XINJIANG_WULUMUQI,trade,2024,801.05,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60312.html,60312
TAIWAN_TAIPEI,gdp_total,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,gdp_growth,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,primary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,secondary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,tertiary_gdp,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,gdp_percapita,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,fiscal_rev,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,fixed_asset,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,retail,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
TAIWAN_TAIPEI,trade,2024,,,DATA_MISSING,"669fix-b-2024: hongheiku tag 页无 2024 bulletin (JIANGXI/YUNNAN/QINGHAI/TAIWAN, 守新增红线-3 不手填)",,
