city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid,lineage_ruling
GUANGDONG_FOSHAN,gdp_total,2024,13361.90,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,gdp_growth,2024,1.3,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,primary_gdp,2024,243.54,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,secondary_gdp,2024,,,DATA_MISSING,669通用 parse-2024: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,tertiary_gdp,2024,6397.16,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,gdp_percapita,2024,,,DATA_MISSING,669通用 parse-2024: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,fiscal_rev,2024,767.08,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,fixed_asset,2024,,,DATA_MISSING,"669通用 parse-2024: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,retail,2024,3943.91,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_FOSHAN,trade,2024,4996.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/63215.html,63215,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,gdp_total,2024,12282.15,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,gdp_growth,2024,4.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,primary_gdp,2024,38.54,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,secondary_gdp,2024,6800.80,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,tertiary_gdp,2024,5442.81,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,gdp_percapita,2024,116661,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,fiscal_rev,2024,789.43,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,fixed_asset,2024,694.44,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,retail,2024,4446.26,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
GUANGDONG_DONGGUAN,trade,2024,13880.4,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/60152.html,60152,K669b-i-batch1-parse-2024
